DIGNIDAD_CODIGO,OP_CODIGO,CANDIDATO_CODIGO,CANDIDATO_ORDEN,CANDIDATO_PROVINCIA_CODIGO,CANDIDATO_CANTON_CODIGO,CANDIDATO_PARROQUIA_CODIGO,CANDIDATO_NOMBRE,CANDIDATO_SEXO,CANDIDATO_EDAD_EXACTA,CANDIDATO_GRUPOS_DE_EDAD,SUPLENTE_NOMBRE.1,SUPLENTE_SEXO.1,SUPLENTE_EDAD_EXACTA.1,SUPLENTE_GRUPOS_DE_EDAD.1,SUPLENTE_NOMBRE.2,SUPLENTE_SEXO.2,SUPLENTE_EDAD_EXACTA.2,SUPLENTE_GRUPOS_DE_EDAD.2
3,6,3010000000022,2,1,0,0,URGILEZ SOLORZANO LUIS RAMIRO,1,40.56164383561644,2,SERRANO RODRIGUEZ CAYETANO ALFREDO,1,41.40821917808219,2,, , , 
3,6,3010000000023,3,1,0,0,SARMIENTO MENDEZ LIGIA LEONOR,2,61.95628415300546,3,ASCARIBAY MENDIETA DEYSI PATRICIA,2,34.80054644808743,2,, , , 
3,6,3010000000024,4,1,0,0,MARTINEZ CORDERO REBECA MAGDALENA,2,50.60382513661202,3,CALLE TORAL MARIA PAULINA,2,26.685792349726775,1,, , , 
3,7,3010000000025,1,1,0,0,PEREZ AVECILLAS LUIS FERNANDO,1,45.04931506849315,3,BELTRAN ASTUDILLO WILSON PATRICIO,1,38.75409836065574,2,, , , 
3,7,3010000000026,2,1,0,0,PADILLA ORELLANA ROMULO HERIBERTO,1,58.23497267759563,3,SAMPEDRO BOADA JOSE ANIBAL,1,58.38251366120218,3,, , , 
3,7,3010000000027,3,1,0,0,COKA REGALADO RUTH XIMENA,2,32.66027397260274,2,JUAREZ LUCERO LIA ARGENTINA,2,51.79178082191781,3,, , , 
3,7,3010000000028,4,1,0,0,VASCONEZ CEVALLOS MONICA CATALINA,2,34.28415300546448,2,PULGARIN ALVAREZ LILIANA AURORA DEL SOCORRO,2,39.37260273972603,2,, , , 
3,10,3010000000029,1,1,0,0,JARA VICUÑA ANITA MARIA,2,37.61095890410959,2,CUEVA CABRERA HILDA CECILIA,2,48.25205479452055,3,, , , 
3,10,3010000000030,2,1,0,0,ZEAS GALARZA RAFAEL ELISEO,1,62.28142076502732,3,VELEZ VITERI LEONARDO MICHURIN,1,29.46849315068493,1,, , , 
3,10,3010000000031,3,1,0,0,CABRERA CABRERA GLADYS EULALIA,2,31.610958904109587,2,SIGUENZA GALARZA MARIA TERESA,2,38.9013698630137,2,, , , 
3,10,3010000000032,4,1,0,0,AVILA CHIRIBOGA JORGE ENRIQUE,1,48.87123287671233,3,DAVILA VALLEJO LEONOR NOEMI,2,31.736986301369864,2,, , , 
3,11,3010000000033,1,1,0,0,QUITO QUITO ANGEL LEONARDO,1,29.613698630136987,1,GONZALEZ VERDUGO MARIA MERCEDES,2,45.07123287671233,3,, , , 
3,11,3010000000034,2,1,0,0,HERAS PARRA SANDRA PATRICIA,2,28.493150684931507,1,BERMEO ESCANDON WILMAN HERMIDAS,1,26.05191256830601,1,, , , 
3,11,3010000000035,3,1,0,0,ARGUDO CARLOS EFRAIN,1,63.87671232876713,3,CHUQUIMARCA SANDOYA CARMEN MARUJA,2,49.95628415300546,3,, , , 
3,11,3010000000036,4,1,0,0,SERRANO PATIÑO BERTHA MARIA,2,57.70958904109589,3,TOALONGO CRIOLLO HERNAN BOLIVAR,1,41.84699453551912,2,, , , 
3,12,3010000000037,1,1,0,0,ALBORNOZ VINTIMILLA ORLANDO,1,60.323287671232876,3,BELE MARCO FERNANDO,1,38.00273224043716,2,, , , 
3,12,3010000000038,2,1,0,0,CARRASCO CARPIO PAUL ERNESTO,1,31.58082191780822,2,CORDOVA OCHOA CARLOS VICENTE,1,54.69672131147541,3,, , , 
3,12,3010000000039,3,1,0,0,OCHOA CRESPO EVA FAVIOLA,2,34.01092896174863,2,BRAVO MARQUEZ TANIA DEL CARMEN,2,33.50410958904109,2,, , , 
3,12,3010000000040,4,1,0,0,ASTUDILLO SARMIENTO PAOLA REGINA,2,25.56986301369863,1,ASTUDILLO DURAN MARIA ELENA,2,34.80821917808219,2,, , , 
3,10000000202,3010000000041,1,1,0,0,AGUILAR AGUILAR TOMAS GERARDO,1,53.07397260273972,3,LOPEZ HURTADO ESTUARDO HENRRY,1,47.06027397260274,3,, , , 
3,10000000202,3010000000042,2,1,0,0,SOLIZ CARRION NIDIA MARIA,2,42.79234972677595,2,ANDRADE CALLE LUIS VICENTE,1,36.33424657534247,2,, , , 
3,10000000202,3010000000043,3,1,0,0,VASQUEZ GARATE LUIS GERARDO,1,50.09836065573771,3,CARPIO MARIN DOLORES,2,54.46994535519126,3,, , , 
3,10000000202,3010000000044,4,1,0,0,BUENAÑO BARRIONUEVO GLADYS ESTHELA,2,50.63661202185792,3,TORRES MERCHAN FANNY LUCIA,2,38.61748633879782,2,, , , 
3,21,3010000000045,1,1,0,0,SANCHEZ ARTEAGA ENRIQUE AUGUSTO,1,42.97260273972603,2,ABAD SANCHEZ CARLOS ALEJANDRO,1,37.33698630136986,2,, , , 
3,21,3010000000046,2,1,0,0,BARZALLO LEON GLADYS ELENA,2,53.608219178082194,3,JARAMILLO OCHOA KARIN DEL ROCIO,2,25.66849315068493,1,, , , 
3,21,3010000000047,3,1,0,0,BELTRAN SACOTO BOLIVAR ROMEO,1,36.18630136986302,2,ORELLANA  SERRANO LUCILA BEATRIZ,2,41.6958904109589,2,, , , 
3,21,3010000000048,4,1,0,0,ARGUDO COBOS SANDRA ELIZABETH,2,26.628415300546447,1,ARIAS MALDONADO FABIAN MARCELO,1,26.95068493150685,1,, , , 
3,24,3010000000049,1,1,0,0,OCHOA AGUIRRE OLGA ALICIA,2,54.775956284153004,3,GUARTATANGA VASQUEZ GLADYS CECILIA,2,42.97260273972603,2,, , , 
3,24,3010000000050,2,1,0,0,VALENCIA AREVALO GONZALO ANDRES,1,25.213698630136985,1,VINTIMILLA NEIRA CRISTOBAL ESTEBAN,1,25.268493150684932,1,, , , 
3,24,3010000000051,3,1,0,0,ARIAS LUZURIAGA MARIANA DE JESUS,2,46.68032786885246,3,CAMPOVERDE HURTADO MARITZA ESTHELA,2,37.01917808219178,2,, , , 
3,24,3010000000052,4,1,0,0,MORA CALLE SANTIAGO MARCELO,1,34.50273224043716,2,GUERRERO SEGARRA LILLIAM MARGARITA,2,45.33150684931507,3,, , , 
3,20000000201,3020000000001,1,2,0,0,MONTERO CALLES MIGUEL ALBERTO,1,52.24383561643835,3,CASTRO MANCERO ANNE DELFA DE  LAS MERCEDES,2,40.09041095890411,2,, , , 
3,20000000201,3020000000002,2,2,0,0,PAZMINO PAREDES LUIS ENRIQUE,1,28.378082191780823,1,PAZMINO GALEAS FLOR DEL ROCIO,2,27.276712328767122,1,, , , 
3,3,3020000000003,1,2,0,0,CAMACHO LOMBEIDA PATRICIO MODESTO,1,48.07123287671233,3,COELLO PEDRO LUIS,1,65.93989071038251,4,, , , 
3,3,3020000000004,2,2,0,0,CULQUI CASTRO GOERING GUALBERTO,1,53.57260273972603,3,SISALEMA MORALES WILSON HERNAN,1,29.806010928961747,1,, , , 
3,4,3020000000005,1,2,0,0,CARRILLO AUQUILLA MARCOS,1,51.654794520547945,3,VARGAS GUILLIN EDGAR VINICIO,1,42.942465753424656,2,, , , 
3,4,3020000000006,2,2,0,0,FLORES NARANJO GONZALO EDUARDO,1,47.81369863013698,3,BORJA BARRAGAN LINKOLD WILFRIDO,1,29.75068493150685,1,, , , 
3,5,3020000000007,1,2,0,0,ALDAZ DEL SALTO CARLOS NAPOLEON,1,44.553424657534244,2,CHAVEZ SALTOS ELIZABETH AMPARO,2,47.87123287671233,3,, , , 
3,5,3020000000008,2,2,0,0,BECERRA CAMACHO ANGEL ADAN,1,54,3,CARBALLO ESPIN MARCIA JACKELINE,2,29.156164383561645,1,, , , 
3,6,3020000000009,1,2,0,0,ABEDRABBO LEON JORGE RAFAEL,1,42.35245901639344,2,ESPINOZA VERDEZOTO CESAR GABRIEL,1,35.49589041095891,2,, , , 
3,6,3020000000010,2,2,0,0,LOPEZ VASCONEZ EDWIN ERNESTO,1,43.04931506849315,2,GONZALEZ NARANJO DOMINGUIN REMIGIO,1,40.97260273972603,2,, , , 
3,7,3020000000011,1,2,0,0,FALCONI VELASCO JAIME RENAN,1,42.68032786885246,2,MONTERO GARCIA WALTER ALCIVIADE,1,41.106849315068494,2,, , , 
3,7,3020000000012,2,2,0,0,BOHORQUEZ GALLEGOS MIGUEL ANGEL,1,40.0986301369863,2,GAVILANEZ GUTIERREZ GERMAN OSWALDO,1,47.0958904109589,3,, , , 
3,10,3020000000013,1,2,0,0,RUIZ ABRIL KARINA MARIANELA,2,28.32054794520548,1,BORJA ANDRADE LUIS ENRIQUE,1,31.194520547945206,2,, , , 
3,10,3020000000014,2,2,0,0,CHACHA MANOBANDA ANGEL OVIDIO,1,31.731506849315068,2,ILLANES PACHECO JOSE ALEJANDRO,1,57.11232876712329,3,, , , 
3,11,3020000000015,1,2,0,0,CARRERA GUERRA ALBERTO BENIGNO,1,46.221311475409834,3,CEVALLOS LOPEZ MARCIA ALEXANDRA,2,36.8054794520548,2,, , , 
3,11,3020000000016,2,2,0,0,LLAGUNO VASCO LENI YOLANDA,2,37.536986301369865,2,COSTTA ALVARADO GUSTAVO ADOLFO,1,45.62465753424657,3,, , , 
3,12,3020000000017,1,2,0,0,COLES TIBANLOMBO SEGUNDO AURELIO,1,44.465753424657535,2,SAA ALBAN VICTOR HUGO,1,64.92054794520548,3,, , , 
3,12,3020000000018,2,2,0,0,GAIBOR GALLEGOS AMADO HUGO,1,67.83287671232877,4,MANCERO MONTEROS JOSE LUIS,1,26.150273224043715,1,, , , 
3,17,3020000000019,1,2,0,0,CALDES RICAURTE JOSEFINA LETICIA,2,40.367123287671234,2,CAMACHO GARCIA MARCELA JAKELINE,2,32.97534246575343,2,, , , 
3,17,3020000000020,2,2,0,0,QUISHPE AZOGUE SEGUNDO ARCESIO,1,33.87158469945355,2,BECERRA GARCIA ANGEL OSWALDO,1,28.378082191780823,1,, , , 
3,18,3020000000021,1,2,0,0,GUZMAN CAMACHO VICTOR EUGENIO,1,40.92876712328767,2,HUILCA COBOS JUAN CARLOS,1,33.76712328767123,2,, , , 
3,18,3020000000022,2,2,0,0,GARCIA CASTILLO LAURA ISABEL,2,36.106849315068494,2,VERA SUAREZ ESTHELA MARISOL,2,35.082191780821915,2,, , , 
3,20000000202,3020000000023,1,2,0,0,QUINATOA POZO FERNANDO HORACIO,1,45.78082191780822,3,MANZANO GUAMBUGUETE JANETH DEL CARMEN,2,32.104109589041094,2,, , , 
3,20000000202,3020000000024,2,2,0,0,LLANOS VEGA BERTHA NARCIZA,2,34.25409836065574,2,REYES GONZALEZ MARIA DEL PILAR,2,29.12876712328767,1,, , , 
3,24,3020000000025,1,2,0,0,CARVAJAL APUNTE WILMER DIEGO,1,29.8,1,JURADO ESPIN ANA ELIZABETH,2,36.40547945205479,2,, , , 
3,24,3020000000026,2,2,0,0,VELASQUEZ ARELLANO DARWIN HUMBERTO,1,28.687671232876713,1,LUCIO CARVAJAL GLADYS SUSANA,2,38.40710382513661,2,, , , 
3,28,3020000000027,1,2,0,0,AREVALO TENELEMA SEGUNDO VENANCIO,1,37.56712328767123,2,CAMBO MANOBANDA ANGEL LEONIDAS,1,31.224657534246575,2,, , , 
3,28,3020000000028,2,2,0,0,AGUALONGO MOROCHO TRANSITO,2,34.27322404371585,2,AMANGANDI PILAMUNGA GLORIA FAVIOLA,2,28.753424657534246,1,, , , 
3,6,3030000000001,1,3,0,0,MAITA DIAZ CARLOS EUGENIO,1,39.202739726027396,2,RODRIGUEZ LAZO DANIEL IVAN,1,42.4207650273224,2,, , , 
3,6,3030000000002,2,3,0,0,FERNANDEZ NEIRA RUSBEL RODRIGO,1,45.6,3,AREVALO RUIZ CARLOS ARSESIO,1,37.81693989071038,2,, , , 
3,6,3030000000003,3,3,0,0,OCHOA  VICUÑA LINA MARLENE,2,25.887978142076502,1,BERMEO MONICA LUCIA,2,33.07123287671233,2,, , , 
3,7,3030000000004,1,3,0,0,MOROCHO PINGUIL ABELINA,2,39.02739726027397,2,CRESPO VAZQUEZ MIGUEL REMIGIO,1,43.632876712328766,2,, , , 
3,7,3030000000005,2,3,0,0,FLORES PALOMEQUE PABLO FILADELFO,1,40.05205479452055,2,AVILA TORRES JOSE HERIBERTO,1,41.38630136986301,2,, , , 
3,7,3030000000006,3,3,0,0,VICUÑA VINTIMILLA NUBE CECILIA,2,54.1448087431694,3,CARDENAS CARDENAS RUTH MARINA,2,38.795081967213115,2,, , , 
3,10,3030000000007,1,3,0,0,QUEVEDO QUINTEROS MANUEL RAMIRO,1,49.82513661202186,3,JARA NOVILLO RUBEN DARIO,1,62.52459016393443,3,, , , 
3,10,3030000000008,2,3,0,0,CHACON BARBA SARA CATHERINE,2,30.03551912568306,2,IDROVO CABRERA JHANNETH ALICIA,2,44.61917808219178,2,, , , 
3,10,3030000000009,3,3,0,0,VARGAS VAZQUEZ FABIAN FERNANDO,1,33.75616438356165,2,MERCHAN BARCIONA EUGENIO JACINTO,1,42.150273224043715,2,, , , 
3,12,3030000000010,1,3,0,0,RUIZ CORREA MILTON EDUARDO,1,45.586301369863016,3,ARIAS VICUÑA MARCO VINICIO,1,46.09836065573771,3,, , , 
3,12,3030000000011,2,3,0,0,VASQUEZ CLAVIJO LUIS ALBERTO,1,51.85205479452055,3,CHERREZ ASTUDILLO JAIME EDUARDO,1,28.545205479452054,1,, , , 
3,12,3030000000012,3,3,0,0,VALDIVIESO HERRERA MARIA LUISA,2,42.330601092896174,2,ROMERO LEON REBECA DE LOURDES,2,32.90684931506849,2,, , , 
3,30000000202,3030000000013,1,3,0,0,CASTILLO RODRIGUEZ FLORENCIO,1,50.65573770491803,3,DUTAN SANANGO LUIS MANUEL,1,34.865753424657534,2,, , , 
3,30000000202,3030000000014,2,3,0,0,CUADRO VALENCIA SANTA MAGDALENA,2,40.087671232876716,2,ALTAMIRANO CORDERO MARIA EUGENIA,2,33.57534246575342,2,, , , 
3,30000000202,3030000000015,3,3,0,0,OJEDA ANDRADE ENRIQUE WILFRIDO,1,30.69672131147541,2,ORTIZ SIGUENCIA JOSE OCTAVIO,1,54.58469945355191,3,, , , 
3,18,3030000000016,1,3,0,0,LEMA LAZO LUIS GILBERTO,1,41.0958904109589,2,SOLANO LAZO MARIA ANTONIA,2,37.04109589041096,2,, , , 
3,18,3030000000017,2,3,0,0,GUAMAN LLIGUISUPA RUTH JAQUELINE,2,30.83013698630137,2,ARGUELLO GALEAS KLEVER HERMENEGILDO,1,50.30054644808743,3,, , , 
3,18,3030000000018,3,3,0,0,GUAMAN NIVELO MANUEL JESUS,1,34.85479452054795,2,MAINATO GRANDA MARIA ROSA,2,34.68852459016394,2,, , , 
3,1,3040000000001,1,4,0,0,VILLARREAL ORTEGA WILSON IVAN,1,38.52732240437158,2,FUELTALA LUGO ROSA ELENA,2,45.35890410958904,3,, , , 
3,1,3040000000002,2,4,0,0,PONCE RUBIO LUIS MARIA HUMBERTO,1,70.21584699453553,4,VERA CUAICAL GUIDO GERMAN,1,37.76164383561644,2,, , , 
3,2,3040000000003,1,4,0,0,CABEZAS MENDEZ JOSE RAMIRO,1,60.28493150684932,3,JARAMILLO TULCAN RUTH MIRIAM,2,40.293150684931504,2,, , , 
3,2,3040000000004,2,4,0,0,GUERRERO TREJO LUIS HUMBERTO,1,52.3041095890411,3,NARVAEZ ORDONEZ ROSA ELENA,2,48.25753424657534,3,, , , 
3,202,3040000000005,1,4,0,0,TATES JIMENEZ ROBER EUGENIO,1,32.323287671232876,2,QUENAN LOPEZ JOSE BRAUDELINO,1,54.057377049180324,3,, , , 
3,202,3040000000006,2,4,0,0,VILLOTA CHALACAN SEGUNDO NELSON,1,45.24931506849315,3,ALMEIDA REVELO MIRTHA DEL PILAR,2,48.02739726027397,3,, , , 
3,40000000201,3040000000007,1,4,0,0,NARVAEZ MUNOZ CRISTOBAL FERNANDO,1,49.56164383561644,3,POZO CABRERA SEGUNDO BYRON,1,40.106849315068494,2,, , , 
3,40000000201,3040000000008,2,4,0,0,ARTEAGA BOLANOS BERTHA BERNARDITA,2,39.136986301369866,2,CARDENAS SUAREZ DIANA MERCEDES,2,26.273224043715846,1,, , , 
3,7,3040000000009,1,4,0,0,ORTIZ VINUEZA ROMULO ARMANDO,1,43.15068493150685,2,REYES YALAMA LUIS ALFONSO,1,49.084931506849315,3,, , , 
3,7,3040000000010,2,4,0,0,BENITEZ CISNEROS LAURA TERESA DEL SOCORRO,2,46.478142076502735,3,MORILLO AYALA YOLANDA ROSALIA,2,38.52459016393443,2,, , , 
3,40000000202,3040000000011,1,4,0,0,ABRIL ARCOS LUIS GONZALO,1,48.92328767123288,3,ORTIZ TERAN PEDRO ABDON,1,53.33424657534247,3,, , , 
3,40000000202,3040000000012,2,4,0,0,MORALES CHAMORRO RICARDO FERNANDO,1,30.58743169398907,2,QUELAL EGAS LUIS HUMBERTO,1,36.75616438356165,2,, , , 
3,11,3040000000013,1,4,0,0,ESPINOSA OLGA GUADALUPE,2,51.38630136986301,3,DELGADO GUERRON JACKELINE ALEXANDRA,2,31.0986301369863,2,, , , 
3,11,3040000000014,2,4,0,0,CARVAJAL CARVAJAL LUIS HUMBERTO,1,43.62191780821918,2,VACA MORALES PEDRO ROLANDO,1,36.728767123287675,2,, , , 
3,12,3040000000015,1,4,0,0,PAREDES GUEVARA LUIS ALEJANDRO,1,55.31232876712329,3,JIMENEZ GODOY SEGUNDO LORENZO,1,69.48219178082192,4,, , , 
3,12,3040000000016,2,4,0,0,MORA JIMENEZ RICHARD NAPOLEON,1,28.378082191780823,1,CHAMORRO PONCE LUIS HERNAN,1,34.15573770491803,2,, , , 
3,40000000203,3040000000017,1,4,0,0,PENA CHAMORRO CARLOS HUGO,1,40.21643835616438,2,ACOSTA CESAR ANTONIO,1,52.16164383561644,3,, , , 
3,40000000203,3040000000018,2,4,0,0,NARVAEZ MEJIA LUCY ANDREA,2,26.188524590163933,1,CABRERA RUIZ EDY SILVANA,2,45.52876712328767,3,, , , 
3,24,3040000000019,1,4,0,0,HURTADO VALENCIA GABRIEL OMAR,1,37.931693989071036,2,TUZ MALQUIN WILMER BLADYMIR,1,33.342465753424655,2,, , , 
3,24,3040000000020,2,4,0,0,MOSQUERA MUNOZ OMAR ELIAS,1,36.983561643835614,2,HURTADO LOMAS CARLOS RAMIRO,1,36.87123287671233,2,, , , 
3,40000000041,3040000000021,1,4,0,0,MUNOZ GUERRERO OSCAR EFREN,1,31.18904109589041,2,BURBANO MEDINA LUCILA ELIZABETH,2,39.18082191780822,2,, , , 
3,40000000041,3040000000022,2,4,0,0,MERINO ARELLANO HERNEY WALBERTO,1,43.49589041095891,2,ALVAREZ ALVAREZ CARLOS FELIPE,1,54.595628415300546,3,, , , 
3,40000000042,3040000000023,1,4,0,0,BRAVO MONTENEGRO HERNAN AMILCAR,1,48.88767123287671,3,GUERRON PEREIRA WILLAM AMILCAR,1,34.92602739726028,2,, , , 
3,40000000042,3040000000024,2,4,0,0,ONATE ORTIZ LUIS SILVIO,1,43.394520547945206,2,PALACIOS LOPEZ LILIAM TULA,2,42.64754098360656,2,, , , 
3,1,3050000000001,1,5,0,0,LARA LANDAZURI RENAN ARTURO,1,46.50819672131148,3,MAYORGA MARTINEZ MANUEL MESIAS,1,60.18082191780822,3,, , , 
3,1,3050000000002,2,5,0,0,CAICEDO ATIAGA FRANCISCO MARCELO,1,36.56986301369863,2,VENEGAS MERA VICTOR HUGO,1,49.221917808219175,3,, , , 
3,1,3050000000003,3,5,0,0,TAPIA ALVAREZ NARDA LORENA,2,33.931693989071036,2,BUSTILLOS CUSTODE MARTHA RUTH,2,59.416438356164385,3,, , , 
3,3,3050000000004,1,5,0,0,RACINES PEÑAHERRERA GLORIA MARIA DEL CARMEN,2,43.3013698630137,2,RODRIGUEZ CABEZAS NANCY GRACIELA,2,29.145205479452056,1,, , , 
3,3,3050000000005,2,5,0,0,TORRES HERRERA CARLOS ALONSO,1,57.5013698630137,3,REINOSO RODRIGUEZ JAIME ENRIQUE,1,33.0958904109589,2,, , , 
3,3,3050000000006,3,5,0,0,CUEVA FUENTES MILTON OSWALDO,1,37.81147540983606,2,MIÑO SOPLIN COLON EDUARDO,1,32.37534246575343,2,, , , 
3,50000000201,3050000000007,1,5,0,0,HERRERA GALARRAGA EDGAR WILFRIDO,1,33.8,2,LAGLA TACURI WILLAM,1,35.90958904109589,2,, , , 
3,50000000201,3050000000008,2,5,0,0,ALBAN PANCHI FRANCISCO AGUSTIN,1,29.361643835616437,1,GUANOQUIZA OBANDO MARIO ENRIQUE,1,44.772602739726025,2,, , , 
3,50000000201,3050000000009,3,5,0,0,SALAZAR PARRA CRISTINA EUNICE,2,26.34153005464481,1,VILLAMARIN LOZADA JENNY PATRICIA,2,27.013698630136986,1,, , , 
3,5,3050000000010,1,5,0,0,AMORES CERDA  WILLER HERNAN,1,61.84426229508197,3,AGUILAR  MOLINA  JOSE DANIEL,1,55.58904109589041,3,, , , 
